Region_ID,Region,Scenario,Percentile,Year,SLR,Total_AAL,Building_AAL,Crops_AAL,Road_AAL,Infrastructure_AAL,Average_Annual_Population_Exposed
VUT.4_1,Shefa,ssp585 (low confidence),17,2100,0.604,1.121592724E7,9475337.67,77017.67,678132.88,985438.83,1928.73
VUT.4_1,Shefa,ssp585 (low confidence),17,2110,0.621,1.155211046E7,9766982.18,78105.75,695403.38,1011618.94,2021.79
VUT.4_1,Shefa,ssp585 (low confidence),17,2120,0.713,1.341798803E7,1.138842274E7,84065.02,790152.69,1155347.32,2185.62
VUT.4_1,Shefa,ssp585 (low confidence),17,2130,0.8,1.546028248E7,1.316958803E7,90130.92,895049.33,1305514.8,2421.34
VUT.4_1,Shefa,ssp585 (low confidence),17,2140,0.879,1.731252828E7,1.478696735E7,95633.83,989253.0,1440674.38,2433.04
VUT.4_1,Shefa,ssp585 (low confidence),17,2150,0.954,1.930250024E7,1.654342539E7,101025.74,1087935.81,1570113.52,2638.95
VUT.4_1,Shefa,ssp585 (low confidence),50,2020,0.054,4184881.49,3408429.52,45475.57,291736.5,439239.92,1214.33
VUT.4_1,Shefa,ssp585 (low confidence),50,2030,0.105,4606741.13,3767880.72,48200.99,316637.06,474022.36,1222.8
VUT.4_1,Shefa,ssp585 (low confidence),50,2040,0.167,5206542.09,4282715.18,51599.37,351093.79,521133.98,1323.77
VUT.4_1,Shefa,ssp585 (low confidence),50,2050,0.246,6038842.32,4999406.18,55994.95,398013.45,585427.74,1450.1
VUT.4_1,Shefa,ssp585 (low confidence),50,2060,0.335,7087420.9,5904458.83,61056.92,456786.35,665118.72,1566.59
VUT.4_1,Shefa,ssp585 (low confidence),50,2070,0.451,8678217.26,7280198.14,67805.79,544648.34,785565.37,1731.76
VUT.4_1,Shefa,ssp585 (low confidence),50,2080,0.585,1.08785662E7,9182854.69,75849.69,660892.89,958968.81,1922.13
VUT.4_1,Shefa,ssp585 (low confidence),50,2090,0.755,1.440492285E7,1.224829556E7,86995.44,841293.05,1228338.74,2388.39
VUT.4_1,Shefa,ssp585 (low confidence),50,2100,0.958,1.941344751E7,1.664168599E7,101316.71,1093415.25,1577029.51,2641.46
VUT.4_1,Shefa,ssp585 (low confidence),50,2110,1.146,2.518189962E7,2.180675396E7,115381.69,1373800.41,1885963.81,3081.66
VUT.4_1,Shefa,ssp585 (low confidence),50,2120,1.368,3.338645482E7,2.927030837E7,133847.44,1760640.44,2221658.39,3533.18
VUT.4_1,Shefa,ssp585 (low confidence),50,2130,1.614,4.449883977E7,3.949830238E7,155411.34,2250820.99,2594304.77,4063.1
VUT.4_1,Shefa,ssp585 (low confidence),50,2140,1.883,5.904906877E7,5.301443081E7,180682.55,2856746.09,2997209.0,4683.07
VUT.4_1,Shefa,ssp585 (low confidence),83,2020,0.094,4510159.54,3684892.3,47608.19,311212.21,466447.08,1220.84
VUT.4_1,Shefa,ssp585 (low confidence),83,2030,0.17,5235539.18,4307626.16,51764.09,352752.78,523396.16,1326.57
VUT.4_1,Shefa,ssp585 (low confidence),83,2040,0.287,6496576.53,5393956.81,58301.08,423688.51,620629.82,1459.63
VUT.4_1,Shefa,ssp585 (low confidence),83,2050,0.433,8409233.69,7047258.4,66750.97,530005.44,765218.83,1715.37
VUT.4_1,Shefa,ssp585 (low confidence),83,2060,0.616,1.145263945E7,9681204.37,77785.75,690221.07,1003428.86,1999.9
VUT.4_1,Shefa,ssp585 (low confidence),83,2070,0.853,1.670296658E7,1.425466522E7,93822.65,958284.9,1396193.86,2429.72
VUT.4_1,Shefa,ssp585 (low confidence),83,2080,1.123,2.440998091E7,2.111005969E7,113539.08,1336451.1,1849931.55,3035.98
VUT.4_1,Shefa,ssp585 (low confidence),83,2090,1.437,3.628959331E7,3.193219052E7,139816.18,1891848.41,2325738.15,3712.7
VUT.4_1,Shefa,ssp585 (low confidence),83,2100,1.783,5.334868186E7,4.770508333E7,170975.8,2623962.13,2848660.37,4433.79
VUT.4_1,Shefa,ssp585 (low confidence),95,2020,0.116,4712969.91,3859222.25,48803.78,322669.86,482274.41,1276.38
VUT.4_1,Shefa,ssp585 (low confidence),95,2030,0.22,5748155.83,4749203.47,54531.56,381560.81,562859.83,1413.33
VUT.4_1,Shefa,ssp585 (low confidence),95,2040,0.391,7801891.35,6521099.66,64297.52,497010.56,719483.82,1594.25
VUT.4_1,Shefa,ssp585 (low confidence),95,2050,0.598,1.110313848E7,9376867.43,76640.97,672635.34,976994.8,1923.05
VUT.4_1,Shefa,ssp585 (low confidence),95,2060,0.841,1.642161372E7,1.400898753E7,92986.67,943969.02,1375670.99,2428.71
VUT.4_1,Shefa,ssp585 (low confidence),95,2070,1.161,2.56853077E7,2.226111991E7,116582.33,1398081.11,1909524.87,3089.13
VUT.4_1,Shefa,ssp585 (low confidence),95,2080,1.557,4.175274116E7,3.696156472E7,150367.64,2132632.39,2508176.33,3953.9
VUT.4_1,Shefa,ssp585 (medium confidence),5,2030,0.046,4119833.7,3353136.74,45048.7,287831.32,433816.71,1211.12
VUT.4_1,Shefa,ssp585 (medium confidence),5,2040,0.077,4371948.63,3567395.35,46701.76,302944.47,454906.83,1219.19
VUT.4_1,Shefa,ssp585 (medium confidence),5,2050,0.124,4790678.86,3925652.19,49242.13,327228.91,488555.37,1297.79
VUT.4_1,Shefa,ssp585 (medium confidence),5,2060,0.184,5370903.22,4423879.14,52531.09,360494.78,533998.14,1329.16
VUT.4_1,Shefa,ssp585 (medium confidence),5,2070,0.243,6005356.13,4970536.7,55826.03,396131.19,582862.22,1448.0
VUT.4_1,Shefa,ssp585 (medium confidence),5,2080,0.312,6793509.8,5651195.72,59724.06,439953.12,642636.93,1496.82
VUT.4_1,Shefa,ssp585 (medium confidence),5,2090,0.414,8124936.39,6801377.87,65636.32,514423.82,743498.31,1651.19
VUT.4_1,Shefa,ssp585 (medium confidence),5,2100,0.484,9171072.67,7707253.96,69738.67,571380.54,822699.56,1740.51
VUT.4_1,Shefa,ssp585 (medium confidence),5,2110,0.478,9081469.85,7629607.49,69387.25,566531.29,815943.85,1739.09
VUT.4_1,Shefa,ssp585 (medium confidence),5,2120,0.554,1.034302703E7,8720209.54,73962.94,632886.46,915968.08,1915.92
VUT.4_1,Shefa,ssp585 (medium confidence),5,2130,0.624,1.161161726E7,9818448.91,78298.28,698573.6,1016296.55,2033.25
VUT.4_1,Shefa,ssp585 (medium confidence),5,2140,0.691,1.293792772E7,1.096787155E7,82588.55,766920.54,1120546.64,2085.88
VUT.4_1,Shefa,ssp585 (medium confidence),5,2150,0.75,1.428768663E7,1.21459295E7,86647.09,835307.55,1219802.51,2384.72
VUT.4_1,Shefa,ssp585 (medium confidence),17,2020,0.02,3908184.44,3173435.85,43661.49,275029.4,416057.77,1184.85
VUT.4_1,Shefa,ssp585 (medium confidence),17,2030,0.068,4298722.37,3505191.41,46222.01,298562.14,448747.08,1218.04
VUT.4_1,Shefa,ssp585 (medium confidence),17,2040,0.11,4654516.56,3809399.71,48474.38,319180.41,477462.29,1232.0
VUT.4_1,Shefa,ssp585 (medium confidence),17,2050,0.167,5206542.09,4282715.18,51599.37,351093.79,521133.98,1323.77
VUT.4_1,Shefa,ssp585 (medium confidence),17,2060,0.234,5904790.28,4883928.0,55319.8,390463.01,575079.33,1438.3
VUT.4_1,Shefa,ssp585 (medium confidence),17,2070,0.307,6729860.58,5596138.54,59434.87,436413.26,637874.11,1474.24
VUT.4_1,Shefa,ssp585 (medium confidence),17,2080,0.389,7776394.11,6499076.73,64181.67,495578.38,717557.03,1593.86
VUT.4_1,Shefa,ssp585 (medium confidence),17,2090,0.499,9395085.63,7901370.18,70617.59,583522.07,839575.99,1741.91
VUT.4_1,Shefa,ssp585 (medium confidence),17,2100,0.604,1.121592724E7,9475337.67,77017.67,678132.88,985438.83,1928.73
VUT.4_1,Shefa,ssp585 (medium confidence),17,2110,0.621,1.155211046E7,9766982.18,78105.75,695403.38,1011618.94,2021.79
VUT.4_1,Shefa,ssp585 (medium confidence),17,2120,0.713,1.341798803E7,1.138842274E7,84065.02,790152.69,1155347.32,2185.62
VUT.4_1,Shefa,ssp585 (medium confidence),17,2130,0.8,1.546028248E7,1.316958803E7,90130.92,895049.33,1305514.8,2421.34
VUT.4_1,Shefa,ssp585 (medium confidence),17,2140,0.879,1.731252828E7,1.478696735E7,95633.83,989253.0,1440674.38,2433.04
VUT.4_1,Shefa,ssp585 (medium confidence),17,2150,0.954,1.930250024E7,1.654342539E7,101025.74,1087935.81,1570113.52,2638.95
VUT.4_1,Shefa,ssp585 (medium confidence),50,2020,0.05,4152362.06,3380783.32,45262.2,289790.95,436525.99,1212.41
VUT.4_1,Shefa,ssp585 (medium confidence),50,2030,0.102,4578086.01,3742969.19,48037.31,315120.46,471958.83,1222.26
VUT.4_1,Shefa,ssp585 (medium confidence),50,2040,0.162,5158202.92,4241196.22,51325.61,348327.59,517353.47,1323.33
VUT.4_1,Shefa,ssp585 (medium confidence),50,2050,0.237,5938330.76,4912797.41,55488.69,392335.26,577709.17,1445.33
VUT.4_1,Shefa,ssp585 (medium confidence),50,2060,0.316,6844509.06,5695241.55,59956.25,442938.23,646372.87,1522.13
VUT.4_1,Shefa,ssp585 (medium confidence),50,2070,0.418,8184857.29,6853142.18,65871.09,517674.34,748169.64,1673.96
VUT.4_1,Shefa,ssp585 (medium confidence),50,2080,0.528,9893569.8,8332184.4,72379.44,609294.73,879711.5,1886.68
VUT.4_1,Shefa,ssp585 (medium confidence),50,2090,0.664,1.240359854E7,1.050467134E7,80859.99,739439.06,1078628.09,2078.02
VUT.4_1,Shefa,ssp585 (medium confidence),50,2100,0.823,1.599952734E7,1.364047028E7,91732.89,922472.28,1344851.93,2425.94
VUT.4_1,Shefa,ssp585 (medium confidence),50,2110,0.928,1.858103394E7,1.590472969E7,99132.9,1052284.59,1524886.47,2602.76
VUT.4_1,Shefa,ssp585 (medium confidence),50,2120,1.061,2.24452281E7,1.934478846E7,108841.98,1241599.87,1749997.78,2864.65
VUT.4_1,Shefa,ssp585 (medium confidence),50,2130,1.19,2.665831556E7,2.313956031E7,118903.9,1444946.29,1954905.1,3099.21
VUT.4_1,Shefa,ssp585 (medium confidence),50,2140,1.31,3.106315016E7,2.714736297E7,128913.16,1652255.36,2134618.45,3346.94
VUT.4_1,Shefa,ssp585 (medium confidence),50,2150,1.425,3.576315637E7,3.144875182E7,138762.06,1868278.51,2307363.97,3687.77
VUT.4_1,Shefa,ssp585 (medium confidence),83,2020,0.083,4420725.47,3608865.01,47021.94,305860.09,458978.73,1220.4
VUT.4_1,Shefa,ssp585 (medium confidence),83,2030,0.143,4974478.93,4083424.18,50283.8,337813.79,502956.81,1315.89
VUT.4_1,Shefa,ssp585 (medium confidence),83,2040,0.227,5826511.48,4816565.84,54926.0,386044.22,568975.89,1424.6
VUT.4_1,Shefa,ssp585 (medium confidence),83,2050,0.328,6998037.0,5827378.76,60651.74,451712.54,658293.93,1558.63
VUT.4_1,Shefa,ssp585 (medium confidence),83,2060,0.433,8409233.69,7047258.4,66750.97,530005.44,765218.83,1715.37
VUT.4_1,Shefa,ssp585 (medium confidence),83,2070,0.578,1.07576511E7,9078386.42,75423.65,654578.66,949262.64,1921.73
VUT.4_1,Shefa,ssp585 (medium confidence),83,2080,0.733,1.388885036E7,1.179788581E7,85461.24,814893.09,1190610.22,2350.27
VUT.4_1,Shefa,ssp585 (medium confidence),83,2090,0.918,1.830321681E7,1.565907769E7,98404.61,1038389.13,1507344.79,2566.53
VUT.4_1,Shefa,ssp585 (medium confidence),83,2100,1.144,2.51147945E7,2.174617201E7,115221.47,1370562.02,1882839.45,3079.91
VUT.4_1,Shefa,ssp585 (medium confidence),83,2110,1.343,3.238500688E7,2.835524562E7,131722.29,1714266.92,2183772.23,3505.29
VUT.4_1,Shefa,ssp585 (medium confidence),83,2120,1.539,4.089987201E7,3.617483147E7,148782.08,2095366.34,2480892.17,3938.5
VUT.4_1,Shefa,ssp585 (medium confidence),83,2130,1.733,5.064450844E7,4.519366035E7,166258.12,2511000.87,2773588.8,4395.02
VUT.4_1,Shefa,ssp585 (medium confidence),83,2140,1.919,6.119574089E7,5.501959524E7,184183.66,2942073.45,3049888.54,4831.65
VUT.4_1,Shefa,ssp585 (medium confidence),95,2020,0.107,4625851.72,3784488.23,48310.35,317647.9,475404.98,1225.76
VUT.4_1,Shefa,ssp585 (medium confidence),95,2030,0.177,5303223.86,4365752.65,52147.3,356629.23,528694.32,1328.94
VUT.4_1,Shefa,ssp585 (medium confidence),95,2040,0.28,6418447.83,5326594.67,57907.22,419316.08,614629.56,1458.73
VUT.4_1,Shefa,ssp585 (medium confidence),95,2050,0.405,7990553.2,6684908.06,65109.43,507206.84,733328.89,1603.2
VUT.4_1,Shefa,ssp585 (medium confidence),95,2060,0.535,1.001463866E7,8436652.71,72805.53,615666.02,889514.17,1894.35
VUT.4_1,Shefa,ssp585 (medium confidence),95,2070,0.715,1.346533986E7,1.142936905E7,84204.74,792693.34,1159073.04,2218.6
VUT.4_1,Shefa,ssp585 (medium confidence),95,2080,0.91,1.808084831E7,1.546255608E7,97820.84,1027023.08,1493448.24,2458.03
VUT.4_1,Shefa,ssp585 (medium confidence),95,2090,1.142,2.504765912E7,2.168558985E7,115061.17,1367323.81,1879684.55,3078.29
VUT.4_1,Shefa,ssp585 (medium confidence),95,2100,1.421,3.558753974E7,3.128760603E7,138410.12,1860381.95,2301141.64,3673.94
VUT.4_1,Shefa,ssp585 (medium confidence),95,2110,1.675,4.759272728E7,4.236233699E7,160898.28,2383044.71,2686447.25,4204.12
VUT.4_1,Shefa,ssp585 (medium confidence),95,2120,1.922,6.138031347E7,5.519211088E7,184474.84,2949448.6,3054279.0,4848.48
VUT.5_1,Tafea,ssp119 (medium confidence),5,2020,0.012,67210.0,12941.61,13116.41,11619.67,29532.29,4.63
VUT.5_1,Tafea,ssp119 (medium confidence),5,2030,0.029,68418.54,13389.84,13307.69,11866.31,29854.65,4.66
VUT.5_1,Tafea,ssp119 (medium confidence),5,2040,0.05,69916.56,13943.74,13543.83,12168.41,30260.95,4.7
VUT.5_1,Tafea,ssp119 (medium confidence),5,2050,0.092,72914.38,15051.24,14015.49,12772.96,31074.93,4.7
VUT.5_1,Tafea,ssp119 (medium confidence),5,2060,0.102,73641.7,15328.31,14129.25,12916.26,31267.86,4.7
VUT.5_1,Tafea,ssp119 (medium confidence),5,2070,0.126,75568.05,16119.43,14422.27,13291.17,31735.17,4.75
VUT.5_1,Tafea,ssp119 (medium confidence),5,2080,0.14,76692.39,16581.01,14593.18,13510.37,32007.97,6.11
VUT.5_1,Tafea,ssp119 (medium confidence),5,2090,0.162,78458.2,17306.36,14861.56,13854.15,32436.16,6.11
VUT.5_1,Tafea,ssp119 (medium confidence),5,2100,0.145,77093.85,16745.88,14654.12,13588.77,32105.23,6.11
VUT.5_1,Tafea,ssp119 (medium confidence),5,2110,0.17,79099.86,17570.22,14958.79,13978.83,32591.74,6.11
VUT.5_1,Tafea,ssp119 (medium confidence),5,2120,0.179,79822.35,17867.0,15068.75,14119.31,32767.03,6.11
VUT.5_1,Tafea,ssp119 (medium confidence),5,2130,0.184,80223.44,18031.85,15129.64,14197.38,32864.54,6.11
VUT.5_1,Tafea,ssp119 (medium confidence),5,2140,0.188,80544.39,18163.79,15178.44,14259.8,32942.32,6.11
VUT.5_1,Tafea,ssp119 (medium confidence),5,2150,0.194,81025.85,18361.31,15251.79,14353.39,33059.08,6.11
VUT.5_1,Tafea,ssp119 (medium confidence),17,2020,0.026,68206.15,13310.69,13274.17,11823.76,29797.73,4.66
VUT.5_1,Tafea,ssp119 (medium confidence),17,2030,0.052,70058.63,13996.53,13566.13,12196.87,30299.14,4.7
VUT.5_1,Tafea,ssp119 (medium confidence),17,2040,0.078,71908.3,14681.9,13858.11,12572.19,30796.4,4.7
VUT.5_1,Tafea,ssp119 (medium confidence),17,2050,0.123,75327.68,16020.38,14385.63,13244.56,31676.82,4.7
VUT.5_1,Tafea,ssp119 (medium confidence),17,2060,0.141,76772.74,16613.95,14605.34,13526.19,32027.42,6.11
VUT.5_1,Tafea,ssp119 (medium confidence),17,2070,0.174,79421.08,17702.13,15007.81,14041.07,32669.81,6.11
VUT.5_1,Tafea,ssp119 (medium confidence),17,2080,0.198,81346.81,18493.25,15300.59,14415.82,33137.15,6.11
VUT.5_1,Tafea,ssp119 (medium confidence),17,2090,0.229,84046.25,19700.43,15689.75,14918.78,33737.6,6.14
VUT.5_1,Tafea,ssp119 (medium confidence),17,2100,0.243,85273.57,20251.46,15865.76,15147.98,34008.54,6.14
VUT.5_1,Tafea,ssp119 (medium confidence),17,2110,0.266,87288.9,21156.56,16155.23,15523.07,34453.89,6.14
VUT.5_1,Tafea,ssp119 (medium confidence),17,2120,0.285,88958.87,21904.33,16394.41,15838.67,34822.06,6.14
VUT.5_1,Tafea,ssp119 (medium confidence),17,2130,0.302,90457.11,22584.09,16608.02,16116.68,35148.37,6.14
VUT.5_1,Tafea,ssp119 (medium confidence),17,2140,0.316,91751.98,23212.13,16783.2,16354.8,35401.85,6.25
VUT.5_1,Tafea,ssp119 (medium confidence),17,2150,0.33,93055.62,23839.95,16959.98,16600.7,35655.53,6.25
VUT.5_1,Tafea,ssp119 (medium confidence),50,2020,0.046,69631.62,13838.18,13498.89,12110.49,30184.32,4.7
VUT.5_1,Tafea,ssp119 (medium confidence),50,2030,0.084,72344.89,14840.24,13925.4,12658.22,30921.07,4.7
VUT.5_1,Tafea,ssp119 (medium confidence),50,2040,0.124,75407.53,16053.54,14397.86,13260.08,31696.31,4.7
VUT.5_1,Tafea,ssp119 (medium confidence),50,2050,0.174,79421.08,17702.13,15007.81,14041.07,32669.81,6.11
VUT.5_1,Tafea,ssp119 (medium confidence),50,2060,0.208,82199.96,18874.13,15425.11,14569.86,33330.83,6.11
VUT.5_1,Tafea,ssp119 (medium confidence),50,2070,0.257,86500.43,20802.39,16042.13,15376.57,34279.71,6.14
VUT.5_1,Tafea,ssp119 (medium confidence),50,2080,0.3,90273.59,22494.51,16582.94,16083.92,35112.22,6.14
VUT.5_1,Tafea,ssp119 (medium confidence),50,2090,0.349,94819.96,24691.99,17198.81,16929.49,35999.39,6.25
VUT.5_1,Tafea,ssp119 (medium confidence),50,2100,0.404,99943.38,27184.37,17889.2,17879.96,36989.75,6.25
VUT.5_1,Tafea,ssp119 (medium confidence),50,2110,0.456,105194.98,29852.16,18532.0,18827.05,37983.89,6.63
VUT.5_1,Tafea,ssp119 (medium confidence),50,2120,0.496,109226.28,31904.27,19025.93,19554.58,38741.77,6.63
VUT.5_1,Tafea,ssp119 (medium confidence),50,2130,0.535,113573.7,34217.74,19555.16,20271.98,39528.54,6.63
VUT.5_1,Tafea,ssp119 (medium confidence),50,2140,0.572,117751.36,36446.7,20063.13,20956.71,40284.61,6.63
VUT.5_1,Tafea,ssp119 (medium confidence),50,2150,0.608,121909.57,38700.37,20577.46,21618.26,41013.47,6.7
VUT.5_1,Tafea,ssp119 (medium confidence),83,2020,0.07,71340.28,14471.16,13768.27,12457.52,30643.21,4.7
VUT.5_1,Tafea,ssp119 (medium confidence),83,2030,0.125,75487.92,16086.51,14410.29,13275.63,31715.76,4.75
VUT.5_1,Tafea,ssp119 (medium confidence),83,2040,0.183,80143.06,17998.92,15117.54,14181.71,32844.83,6.11
VUT.5_1,Tafea,ssp119 (medium confidence),83,2050,0.249,85799.2,20487.57,15941.4,15245.66,34124.55,6.14
VUT.5_1,Tafea,ssp119 (medium confidence),83,2060,0.305,90731.94,22718.99,16645.2,16165.48,35202.79,6.14
VUT.5_1,Tafea,ssp119 (medium confidence),83,2070,0.38,97697.01,26082.46,17588.83,17465.36,36560.64,6.25
VUT.5_1,Tafea,ssp119 (medium confidence),83,2080,0.449,104488.91,29492.82,18445.47,18699.93,37850.53,6.63
VUT.5_1,Tafea,ssp119 (medium confidence),83,2090,0.525,112442.33,33615.46,19418.14,20087.32,39321.65,6.63
VUT.5_1,Tafea,ssp119 (medium confidence),83,2100,0.617,123042.62,39338.34,20724.2,21788.87,41191.13,7.31
VUT.5_1,Tafea,ssp119 (medium confidence),83,2110,0.7,133492.85,45221.51,22079.25,23361.56,42830.53,7.31
VUT.5_1,Tafea,ssp119 (medium confidence),83,2120,0.77,143406.99,51141.11,23284.87,24787.48,44193.23,9.33
VUT.5_1,Tafea,ssp119 (medium confidence),83,2130,0.837,152898.87,56807.08,24439.25,26154.76,45497.76,9.33
VUT.5_1,Tafea,ssp119 (medium confidence),83,2140,0.902,162133.64,62337.18,25556.2,27480.23,46759.99,9.33
VUT.5_1,Tafea,ssp119 (medium confidence),83,2150,0.967,172360.38,68911.49,26597.42,28922.42,47929.15,9.64
VUT.5_1,Tafea,ssp119 (medium confidence),95,2020,0.089,72701.09,14972.02,13981.76,12729.9,31017.29,4.7
VUT.5_1,Tafea,ssp119 (medium confidence),95,2030,0.158,78137.27,17174.65,14812.76,13791.67,32358.1,6.11
VUT.5_1,Tafea,ssp119 (medium confidence),95,2040,0.232,84308.98,19818.5,15727.13,14967.52,33795.52,6.14
VUT.5_1,Tafea,ssp119 (medium confidence),95,2050,0.316,91751.98,23212.13,16783.2,16354.8,35401.85,6.25
VUT.5_1,Tafea,ssp119 (medium confidence),95,2060,0.391,98718.07,26575.68,17727.05,17655.49,36759.65,6.25
VUT.5_1,Tafea,ssp119 (medium confidence),95,2070,0.49,108621.84,31596.32,18951.57,19445.74,38627.94,6.63
VUT.5_1,Tafea,ssp119 (medium confidence),95,2080,0.579,118541.75,36868.52,20159.2,21086.71,40427.37,6.63
VUT.5_1,Tafea,ssp119 (medium confidence),95,2090,0.674,130221.2,43378.44,21654.86,22870.58,42317.1,7.31
VUT.5_1,Tafea,ssp119 (medium confidence),95,2100,0.793,146666.19,53086.23,23681.51,25257.5,44641.21,9.33
VUT.5_1,Tafea,ssp119 (medium confidence),95,2110,0.891,160547.6,61373.63,25369.58,27255.57,46549.02,9.33
VUT.5_1,Tafea,ssp119 (medium confidence),95,2120,0.985,175191.93,70732.04,26885.59,29321.41,48252.83,9.64
VUT.5_1,Tafea,ssp119 (medium confidence),95,2130,1.074,190417.47,80872.41,28444.95,31367.55,49732.74,9.87
VUT.5_1,Tafea,ssp119 (medium confidence),95,2140,1.16,206798.48,92125.36,30087.33,33424.87,51160.9,10.37
VUT.5_1,Tafea,ssp119 (medium confidence),95,2150,1.247,224952.15,104820.62,31869.78,35612.56,52649.18,10.85
VUT.5_1,Tafea,ssp126 (low confidence),5,2030,0.028,68348.06,13363.33,13296.48,11851.97,29835.71,4.66
VUT.5_1,Tafea,ssp126 (low confidence),5,2040,0.046,69631.62,13838.18,13498.85,12110.49,30184.32,4.7
VUT.5_1,Tafea,ssp126 (low confidence),5,2050,0.089,72701.09,14972.02,13981.76,12729.9,31017.29,4.7
VUT.5_1,Tafea,ssp126 (low confidence),5,2060,0.12,75086.45,15921.63,14348.84,13197.2,31618.51,4.7
VUT.5_1,Tafea,ssp126 (low confidence),5,2070,0.159,78217.35,17207.61,14824.77,13807.23,32377.59,6.11
VUT.5_1,Tafea,ssp126 (low confidence),5,2080,0.179,79822.35,17867.0,15068.75,14119.31,32767.03,6.11
VUT.5_1,Tafea,ssp126 (low confidence),5,2090,0.202,81680.99,18637.86,15350.14,14478.13,33214.59,6.11
VUT.5_1,Tafea,ssp126 (low confidence),5,2100,0.198,81346.81,18493.25,15300.59,14415.82,33137.15,6.11
VUT.5_1,Tafea,ssp126 (low confidence),5,2110,0.221,83343.44,19385.85,15588.82,14785.96,33582.77,6.14
VUT.5_1,Tafea,ssp126 (low confidence),5,2120,0.238,84834.77,20054.61,15802.88,15065.53,33911.79,6.14
VUT.5_1,Tafea,ssp126 (low confidence),5,2130,0.252,86062.12,20605.41,15979.16,15294.25,34182.97,6.14
VUT.5_1,Tafea,ssp126 (low confidence),5,2140,0.265,87201.18,21117.18,16142.5,15506.99,34434.55,6.14
VUT.5_1,Tafea,ssp126 (low confidence),5,2150,0.278,88344.68,21628.83,16306.22,15723.62,34686.21,6.14
VUT.5_1,Tafea,ssp126 (low confidence),17,2020,0.021,67850.45,13178.9,13217.95,11750.64,29702.87,4.66
VUT.5_1,Tafea,ssp126 (low confidence),17,2030,0.055,70271.47,14075.52,13599.68,12239.91,30356.49,4.7
VUT.5_1,Tafea,ssp126 (low confidence),17,2040,0.082,72192.74,14787.37,13903.06,12629.29,30872.73,4.7
VUT.5_1,Tafea,ssp126 (low confidence),17,2050,0.129,75809.1,16218.4,14458.8,13338.08,31793.79,6.11
VUT.5_1,Tafea,ssp126 (low confidence),17,2060,0.163,78538.56,17339.51,14873.71,13869.76,32455.59,6.11
VUT.5_1,Tafea,ssp126 (low confidence),17,2070,0.209,82286.33,18913.51,15437.63,14585.06,33350.13,6.11
VUT.5_1,Tafea,ssp126 (low confidence),17,2080,0.239,84922.39,20094.0,15815.32,15081.75,33931.13,6.14
VUT.5_1,Tafea,ssp126 (low confidence),17,2090,0.272,87818.86,21392.57,16230.64,15625.56,34570.14,6.14
VUT.5_1,Tafea,ssp126 (low confidence),17,2100,0.292,89572.62,22179.72,16482.3,15952.96,34957.38,6.14
VUT.5_1,Tafea,ssp126 (low confidence),17,2110,0.322,92311.41,23481.13,16859.16,16461.15,35510.47,6.25
VUT.5_1,Tafea,ssp126 (low confidence),17,2120,0.351,95005.31,24781.77,17224.43,16964.06,36035.31,6.25
